User,Agency,Route,Run,VehicleID,ForwardEnd,VehicleCount,VehiclePosition,DepartureStop,ArrivalStop,Date,DepartureTime,ArrivalTime,Notes0,Notes1,Notes2,Notes3,Notes4
Seanny,BART,Red ,,4548,Y,6,2,12th St,Embarcadero ,2025-01-23,8:55:00,9:07:00,Upscapater at Embarcadero not running,,,,
Seanny,MUNI,N,8,2083,A,2,2,Embarcadero ,King St & 2nd St,2025-01-23,9:10:00,9:20:00,Downscapater at Embarcadero not running,Train don't pull forward enough at Folsom,,,
Seanny,MUNI,N,70,2131,B,2,1,King St & 2nd St,Civic Center,2025-01-23,16:27:00,16:42:00,,,,,
Seanny,BART,Yellow,,4218,X,8,7,Civic Center,12th St,2025-01-23,16:46:00,17:02:00,,,,,
Seanny,BART,Red,,3015,Y,6,1,12th St,Embarcadero ,2025-01-24,8:56:00,9:07:00,"Tiny piece of shit on the seat by the door! No one would sit next to it, so I did. They'll all think I'm crazy. I did move though to the green seats. ",,,,
Seanny,MUNI,N,13,2124,B,2,2,Embarcadero ,King St & 2nd St,2025-01-24,9:18:00,9:25:00,,,,,
Seanny,MUNI,N,87,2002,A,2,1,King St & 2nd St,Embarcadero,2025-01-24,17:06:00,5:16:00,,,,,
Seanny,MUNI,N,99,2014,A,8,7,Embarcadero ,King St & 2nd St,2025-01-24,,17:28:00,Forgot my food and had to go back to the office!,,,,
Seanny,MUNI,N,94,2095,B,2,2,King St & 2nd St,Civic Center,2025-01-24,17:38:00,17:52:00,,,,,
Seanny,BART,Red,,4168,X,6,5,Civic Center,12th St,2025-01-24,17:54:00,18:17:00,,,,,
Seanny,BART,Yellow,,3151,Y,8,1,12th St,Embarcadero ,2025-01-25,13:09:00,13:21:00,,,,,
Seanny,MUNI,N,73,2086,A,2,2,Folsom,King St & 2nd St,2025-01-25,,14:35:00,,,,,
Seanny,MUNI,N,73,2065,A,2,2,King St & 2nd St,Embarcadero ,2025-01-25,15:02:00,15:11:00,,,,,
Seanny,BART,Yellow,,3166,X,8,8,Embarcadero ,12th St,2025-01-25,,13:30:00,,,,,
Seanny,AC Transit,29,,1570,,,,11th St & Harrison St - 58888,Lakeshore Av & Lake Park Av - 51062,2025-01-26,15:02:00,,,,,,
Seanny,AC Transit,29,,1361,,,,Lakeshore Av & Lake Park Av - 51063,12th St & Harrison St - 58858,2025-01-26,18:11:00,,,,,,
Seanny,BART,Yellow,,4125,X,8,3,12th St,Embarcadero ,2025-01-27,9:21:00,9:31:00,,,,,
Seanny,MUNI,N,21,2093,B,2,2,Embarcadero ,King St & 2nd St,2025-01-27,9:38:00,,,,,,
Seanny,MUNI,N,70,2091,B,2,1,King St & 2nd St,Van Ness,2025-01-27,16:27:00,16:44:00,,,,,
Seanny,MUNI,M,93,2070,B,2,2,Van Ness,Civic Center,2025-01-27,17:33:00,17:34:00,,,,,
Seanny,BART,Red ,,3213,X,6,6,Civic Center,12th St,2025-01-27,17:44:00,16:00:00,,,,,
Seanny,BART,Red,,4162,X,6,2,12th St,Embarcadero ,2025-01-28,9:15:00,6:26:00,,,,,
Seanny,MUNI,N,21,2105,A,2,2,Embarcadero ,King St & 2nd St,2025-01-28,9:42:00,9:49:00,,,,,
Seanny,MUNI,N,87,2119,B,2,1,King St & 2nd St,Civic Center,2025-01-28,17:09:00,17:27:00,,,,,
Seanny,BART,Yellow,,4236,X,8,7,Civic Center,12th St,2025-01-28,17:34:00,17:49:00,,,,,
Seanny,BART,Yellow,,2125,X,8,3,12th St,Embarcadero ,2025-01-29,9:24:00,9:34:00,,,,,
Seanny,MUNI,N,61,2049,A,2,2,Embarcadero ,King St & 2nd St,2025-01-29,9:56:00,10:05:00,,,,,
Seanny,MUNI,N,87,2039,A,2,2,King St & 2nd St,Embarcadero,2025-01-29,17:09:00,17:16:00,,,,,
Seanny,MUNI,L,112,2046,B,2,2,Embarcadero ,Castro,2025-01-29,17:21:00,17:33:00,Came from left ,,,,
Seanny,MUNI,L,122,2063,B,2,1,Castro ,Montgomery,2025-01-29,22:10:00,22:18:00,,,,,
Seanny,BART,Yellow,,4467,X,8,7,Montgomery,12th St,2025-01-29,22:39:00,10:51:00,,,,,
Seanny,BART,Yellow ,,4477,X,8,2,12th St,Embarcadero ,2025-01-30,8:48:00,8:59:00,Nearly no standing room left ,,,,
Seanny,MUNI,N,8,2059,A,2,2,Embarcadero ,King St & 2nd St,2025-01-30,9:07:00,9:16:00,,,,,
Seanny,MUNI,N,70,2094,A,2,2,King St & 2nd St,Embarcadero,2025-01-30,16:29:00,16:39:00,,,,,
Seanny,BART,Yellow,,4009,Y,8,7,Embarcadero ,12th St,2025-01-30,16:42:00,16:53:00,,,,,
Seanny,BART,Yellow,,4531,X,8,3,12th St,Embarcadero,2025-01-31,10:14:00,10:25:00,Outlet in bike area in X end,,,,
Seanny,MUNI,N,,2094,B,2,2,King St & 2nd St,Folsom ,2025-01-31,17:30:00,17:34:00,No run number ,At least 15 minutes late,3 or 4 other trains in the opposite direction while I was waiting,,
Seanny,MUNI,N,99,1541,A,2,1,Folsom,Embarcadero ,2025-01-31,18:00:00,18:03:00,,,,,
Seanny,BART,Red,,3106,X,6,6,Embarcadero ,West Oakland,2025-01-31,18:09:00,18:16:00,Fairly empty platform,Unwell man in the car. Angry visage and making threatening comments and gestures towards passengers.,I got off at West Oakland and called Bart Police and made a report. ,,
Seanny,BARt,Yellow,,4385,X,8,7,West Oakland,12th St,2025-01-31,18:23:00,18:26:00,,,,,
Seanny,BART,Yellow,,3236,X,8,1,12th St,Civic Center,2025-02-01,10:37:00,10:53:00,,,,,
Seanny,MUNI,M,3,2130,B,1,1,Civic Center,Church,2025-02-01,10:59:00,11:03:00,,,,,
Seanny,MUNI,M,12,2026,B,1,1,Church,Civic Center,2025-02-01,12:18:00,12:22:00,,,,,
Seanny,BART,Yellow,,4186,X,8,6,Civic Center,12th St,2025-02-01,12:37:00,12:51:00,,,,,
Seanny,BART,Red,,4054,X,6,2,12th St,Embarcadero ,2025-02-03,9:17:00,9:28:00,,,,,
Seanny,MUNI,N,21,2027,B,2,2,Embarcadero ,King St & 2nd St,2025-02-03,9:44:00,9:51:00,,,,,
Seanny,MUNI,N,70,2110,A,2,1,King St & 4th St,Van Ness,2025-02-03,16:23:00,16:40:00,,,,,
Seanny,MUNI,N,77,2042,A,2,2,Van Ness,Civc Center,2025-02-03,17:38:00,17:40:00,,,,,
Seanny,BART,Red,,3092,X,6,2,Civic Center,12th St,2025-02-03,17:47:00,18:03:00,,,,,
Seanny,BART,Red,,4404,X,6,3,12th St,Embarcadero ,2025-02-04,9:21:00,9:32:00,"At 09:13:00, a Yellow train passed at speed through the station without stopping. The signs ","At 09:16:00, another one went through the station. This time, the signs flashed ""TRAIN WON'T STOP"".","Before the Red arrived, the signs announced that trains were now stopping normally, and an announcement was made over the tannoy, citing police activity.",,
Seanny,MUNI,N,18,2138,A,2,2,Embarcadero ,King St & 2nd St,2025-02-04,9:41:00,9:49:00,,,,,
Seanny,MUNI,N,90,2068,B,2,2,King St & 2nd St,Embarcadero,2025-02-04,17:27:00,17:37:00,,,,,
Seanny,BART,Red,,3105,X,6,6,Embarcadero,12th St,2025-02-04,17:40:00,17:52:00,Stopped briefly after West Oakland,,,,
Seanny,BART,Red,,3092,Y,6,1,12th St,Embarcadero ,2025-02-05,9:19:00,9:30:00,Held at 12th St to avoid police activity ahead,,,,
Seanny,MUNI,N,21,2004,B,2,2,Embarcadero ,King St & 2nd St,2025-02-05,9:44:00,9:52:00,,,,,
Seanny,MUNI,N,72,2109,A,2,2,King St & 2nd St,Embarcadero ,2025-02-05,,18:29:00,,,,,
Seanny,BART,Yellow,,3060,X,8,8,Embarcadero ,12th St,2025-02-05,18:40:00,18:51:00,,,,,
Seanny,BART,Yellow,,4292,X,8,3,12th St,Embarcadero,2025-02-06,8:38:00,8:48:00,,,,,
Seanny,MUNI,N,,2096,A,2,2,Embarcadero,King St & 2nd St,2025-02-06,8:56:00,9:06:00,No run number ,,,,
Seanny,MUNI,N,116,2049,B,2,2,King St & 2nd St,Embarcadero ,2025-02-06,16:19:00,16:27:00,,,,,
Seanny,BART,Red,,3203,X,6,6,Embarcadero ,12th St,2025-02-06,16:30:00,16:42:00,,,,,
Seanny,BART,Red,,4147,Y,6,2,12th St,Embarcadero ,2025-02-07,10:56:00,11:06:00,,,,,
Seanny,MUNI,N,1,2091,A,2,2,Embarcadero ,King St & 2nd Street ,2025-02-07,11:12:00,11:20:00,,,,,
Seanny,MUNi,N,48,1500,A,2,2,King St & 2nd St,Montgomery,2025-02-07,14:05:00,14:14:00,,,,,
Seanny,BART,Red,,3002,X,6,6,Montgomery,12th St,2025-02-07,15:08:00,15:22:00,,,,,
Seanny,BART,Yellow,,4277,Y,8,3,12th St,Embarcadero ,2025-02-10,9:28:00,9:39:00,,,,,
Seanny,MUNI,N,21,2027,B,2,2,Embarcadero ,King St & 2nd St,2025-02-10,9:41:00,9:49:00,,,,,
Andy,MUNI,M,,1512,B,,,,Civic Center,2025-02-10,,12:20:00,,,,,
Seanny,MUNI,N,70,2002,A,2,1,King St & 2nd St,Van Ness,2025-02-10,16:25:00,16:44:00,,,,,
Seanny,MUNI,J,98,2108,A,1,1,Van Ness,Montgomery,2025-02-10,17:38:00,17:42:00,,,,,
Seanny,BART,Red,,3203,X,6,6,Montgomery,12th St,2025-02-10,17:51:00,18:03:00,,,,,
Seanny,BART,Red,,4426,Y,6,2,12th St,Embarcadero ,2025-02-11,9:15:00,9:26:00,,,,,
Seanny,MUNI,N,21,2044,A,2,2,Embarcadero,King St & 2nd St,2025-02-11,9:37:00,9:45:00,,,,,
Seanny,MUNI,N,,2058,A,2,2,King St & 2nd St,Embarcadero,2025-02-11,16:48:00,16:58:00,No run number,,,,
Seanny,BART,Yellow,,4543,X,8,,Embarcadero ,12th St,2025-02-11,17:02:00,17:12:00,,,,,
Seanny,BART,Yellow,,4309,X,8,3,12th St,Embarcadero,2025-02-12,9:20:00,,Updated display,,,,
Seanny,MUNI,N,21,2010,B,2,2,Embarcadero,King St & 2nd St,2025-02-12,9:42:00,9:50:00,,,,,
Seanny,MUNI,N,87,2060,A,2,1,King St & 2nd St,Embarcadero ,2025-02-12,17:08:00,17:19:00,,,,,
Seanny,MUNI,M,117,2089,B,2,2,Embarcadero ,Church,2025-02-12,17:22:00,17:32:00,,,,,
Seanny,MUNI,37,199,8528,,,,800 Corbett Ave,Market St & Castro St,2025-02-12,22:04:00,22:10:00,,,,,
Seanny,MUNI,M,117,2110,B,2,1,Castro,Montgomery,2025-02-12,22:13:00,22:20:00,,,,,
Seanny,BART,Yellow,,4186,X,8,5,Montgomery,12th St,2025-02-12,22:24:00,22:36:00,,,,,
Seanny,BART,Yellow,,4454,Y,8,3,12th St,Embarcadero,2025-02-13,8:54:00,9:04:00,,,,,
Seanny,MUNI,N,8,2086,B,2,2,Embarcadero,King St & 2nd St,2025-02-13,9:08:00,9:16:00,,,,,
Seanny,MUNI,N,116,2008,B,2,2,King St & 2nd St,Embarcadero,2025-02-13,16:18:00,16:28:00,,,,,
Seanny,BART,Yellow,,4183,Y,8,7,Embarcadero,12th St,2025-02-13,16:36:00,16:47:00,,,,,
Seanny,BART,Yellow,,4453,Y,8,3,12th St,Embarcadero,2025-02-14,8:51:00,9:03:00,,,,,
Seanny,MUNI,N,8,2069,B,2,2,Embarcadero,King St & 2nd St,2025-02-14,9:09:00,9:16:00,,,,,
Seanny,MUNI,N,76,2030,B,2,1,King St & 2nd St,Duboce Ave & Church St,2025-02-14,14:27:00,14:46:00,,,,,
Seanny,MUNI,22,398,5738,,,,Fillmore St & Hayes St - 14621,Fillmore St & Geary Blvd,2025-02-14,17:18:00,17:24:00,Very full,,,,
Seanny,BART,Red,,4055,X,8,,19th St,Powell,2025-02-15,11:53:00,12:10:00,,,,,
Seanny,BART,Red,,3122,Y,8,1,Powell,12th St,2025-02-15,15:09:00,15:23:00,,,,,
Seanny,BART,Yellow,,4292,X,8,,12th St,Powell,2025-02-16,,18:02:00,,,,,
Seanny,BART,Yellow,,3225,X,8,8,Civic Center,12th St,2025-02-16,21:57:00,22:11:00,,,,,
Seanny,BART,Yellow,,4496,X,8,3,12th St,Embarcadero,2025-02-18,,9:35:00,,,,,
Seanny,MUNI,N,21,2038,B,2,2,Embarcadero,King St & 2nd St,2025-02-18,9:39:00,9:47:00,,,,,
Seanny,MUNI,N,87,2142,B,2,1,King St & 2nd St,Embarcadero,2025-02-18,17:06:00,17:15:00,,,,,
Seanny,BART,Yellow,,4228,X,8,7,Embarcadero,12th St,2025-02-18,17:25:00,17:36:00,,,,,
Seanny,BART,Red,,4012,X,6,2,12th St,Embarcadero,2025-02-19,9:35:00,9:46:00,,,,,
Seanny,MUNI,N,61,2070,A,2,2,Embarcadero,King St & 2nd St,2025-02-19,9:53:00,10:00:00,,,,,
Seanny,MUNI,N,116,2122,B,2,2,Van Ness,Civic Center,2025-02-19,18:02:00,18:03:00,,,,,
Seanny,BART,Red,,3002,X,6,6,Civic Center,12th St,2025-02-19,18:08:00,18:24:00,,,,,
Seanny,BART,Red,,4031,Y,6,2,19th St,Embarcadero,2025-02-20,10:38:00,10:50:00,,,,,
Seanny,MUNI,N,48,2021,A,2,2,Embarcadero,King St & 2nd St,2025-02-20,10:57:00,11:04:00,,,,,
Seanny,MUNI,N,70,2140,B,2,2,King St & 2nd St,Folsom,2025-02-20,16:27:00,16:32:00,Stinky man sat down across from me,Extremely stinky woman got on at Brannan pushing trash,,,
Seanny,MUNI,N,70,2056,B,2,1,Folsom,Embarcadero,2025-02-20,13:32:00,16:35:00,Switched cars because I couldn't breathe,,,,
Seanny,BART,Yellow,,4510,X,8,7,Embarcadero,12th St,2025-02-20,16:43:00,16:54:00,,,,,
Seanny,BART,Yellow,,4242,X,8,3,12th St,Embarcadero,2025-02-21,8:48:00,8:59:00,,,,,
Seanny,MUNI,N,8,2026,A,2,2,Embarcadero,King St & 2nd St,2025-02-21,9:09:00,9:18:00,,,,,
Seanny,MUNI,N,87,2123,A,2,1,King St & 2nd St,Civic Center,2025-02-21,17:06:00,17:19:00,,,,,
Seanny,BART,Yellow,,4476,Y,8,7,Civic Center,12th St,2025-02-21,17:33:00,17:49:00,,,,,
